customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,city,city_tier
CUST01559,131,1,2606.83,4,2,3,9,New Customers,Nagpur,Tier 2
CUST01560,566,1,3826.3,1,2,3,6,Hibernating,Coimbatore,Tier 2
CUST01561,182,2,4991.2,4,3,4,11,Loyal Customers,Bengaluru,Tier 1
CUST01562,658,2,2502.68,1,3,2,6,Hibernating,Delhi,Tier 1
CUST01563,414,1,1425.94,2,2,2,6,Lost,Jaipur,Tier 2
CUST01564,273,2,1374.26,3,3,2,8,Potential Loyalists,Bengaluru,Tier 1
CUST01565,196,1,3987.15,4,2,3,9,New Customers,Surat,Tier 2
CUST01566,333,3,6882.280000000001,3,4,5,12,Potential Loyalists,Hyderabad,Tier 1
CUST01567,94,1,6535.8,4,2,4,10,New Customers,Pune,Tier 1
CUST01568,575,1,2458.86,1,2,2,5,Lost,Mumbai,Tier 1
CUST01569,192,2,3812.4,4,3,3,10,Loyal Customers,Kolkata,Tier 1
CUST01570,205,2,4599.85,3,3,4,10,Potential Loyalists,Hyderabad,Tier 1
CUST01571,70,2,2474.1800000000003,5,3,2,10,Loyal Customers,Kolkata,Tier 1
CUST01573,693,1,263.91,1,2,1,4,Lost,Ahmedabad,Tier 1
CUST01574,395,4,3239.76,2,5,3,10,Hibernating,Indore,Tier 2
CUST01575,599,1,4423.17,1,2,4,7,Hibernating,Delhi,Tier 1
CUST01576,229,6,10479.599999999999,3,5,5,13,Potential Loyalists,Mumbai,Tier 1
CUST01577,478,1,8229.82,2,2,5,9,Hibernating,Mumbai,Tier 1
CUST01578,24,3,4165.45,5,4,3,12,Loyal Customers,Pune,Tier 1
CUST01579,636,1,992.02,1,2,1,4,Lost,Kolkata,Tier 1
CUST01580,230,2,1133.15,3,3,1,7,Potential Loyalists,Chennai,Tier 1
CUST01581,304,4,4869.24,3,5,4,12,Potential Loyalists,Delhi,Tier 1
CUST01582,106,4,12681.17,4,5,5,14,Champions,Hyderabad,Tier 1
CUST01583,70,1,2054.83,5,2,2,9,New Customers,Kolkata,Tier 1
CUST01584,460,1,1093.83,2,2,1,5,Lost,Chennai,Tier 1
CUST01585,544,4,9618.32,1,5,5,11,At Risk (High Value),Amritsar,Tier 3
CUST01586,42,1,3137.42,5,2,3,10,New Customers,Delhi,Tier 1
CUST01588,311,2,4143.27,3,3,3,9,Potential Loyalists,Hyderabad,Tier 1
CUST01589,324,2,1220.53,3,3,1,7,Potential Loyalists,Hyderabad,Tier 1
CUST01590,236,4,9699.99,3,5,5,13,Potential Loyalists,Ahmedabad,Tier 1
CUST01591,89,1,2112.67,4,2,2,8,New Customers,Pune,Tier 1
CUST01592,391,1,2386.15,2,2,2,6,Lost,Varanasi,Tier 3
CUST01593,83,4,7544.41,4,5,5,14,Champions,Mumbai,Tier 1
CUST01594,334,1,326.12,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST01595,211,2,3976.9100000000003,3,3,3,9,Potential Loyalists,Ahmedabad,Tier 1
CUST01596,476,2,2427.11,2,3,2,7,Hibernating,Kolkata,Tier 1
CUST01597,330,1,1280.2,3,2,1,6,Need Attention,Bengaluru,Tier 1
CUST01599,199,2,7810.24,4,3,5,12,Loyal Customers,Mumbai,Tier 1
CUST01600,473,1,602.98,2,2,1,5,Lost,Coimbatore,Tier 2
CUST01601,6,3,2265.74,5,4,2,11,Loyal Customers,Delhi,Tier 1
CUST01602,100,2,9734.8,4,3,5,12,Loyal Customers,Bengaluru,Tier 1
CUST01603,206,3,7014.84,3,4,5,12,Potential Loyalists,Delhi,Tier 1
CUST01604,155,1,1204.61,4,2,1,7,New Customers,Bengaluru,Tier 1
CUST01605,242,1,3031.53,3,2,3,8,Need Attention,Mumbai,Tier 1
CUST01606,206,1,535.89,3,2,1,6,Need Attention,Chennai,Tier 1
CUST01607,20,1,9554.08,5,2,5,12,New Customers,Mumbai,Tier 1
CUST01608,127,1,617.96,4,2,1,7,New Customers,Lucknow,Tier 2
CUST01609,50,1,264.66,5,2,1,8,New Customers,Delhi,Tier 1
CUST01610,362,1,854.6,2,2,1,5,Lost,Chennai,Tier 1
CUST01611,593,1,1119.15,1,2,1,4,Lost,Bhopal,Tier 2
CUST01612,423,2,751.8199999999999,2,3,1,6,Hibernating,Pune,Tier 1
CUST01613,37,2,9880.53,5,3,5,13,Loyal Customers,Chennai,Tier 1
CUST01614,385,1,3000.04,2,2,3,7,Hibernating,Bengaluru,Tier 1
CUST01615,438,2,1951.4099999999999,2,3,2,7,Hibernating,Bengaluru,Tier 1
CUST01616,479,1,3107.36,2,2,3,7,Hibernating,Pune,Tier 1
CUST01617,7,2,5646.79,5,3,4,12,Loyal Customers,Varanasi,Tier 3
CUST01618,190,2,1279.11,4,3,1,8,Loyal Customers,Pune,Tier 1
CUST01619,582,1,233.54,1,2,1,4,Lost,Chennai,Tier 1
CUST01620,484,1,1407.67,2,2,2,6,Lost,Ahmedabad,Tier 1
CUST01621,434,1,795.83,2,2,1,5,Lost,Hyderabad,Tier 1
CUST01622,139,1,1966.9,4,2,2,8,New Customers,Mumbai,Tier 1
CUST01623,243,4,8339.7,3,5,5,13,Potential Loyalists,Kolkata,Tier 1
CUST01624,20,3,4687.96,5,4,4,13,Champions,Nashik,Tier 2
CUST01625,441,4,5045.25,2,5,4,11,At Risk (High Value),Delhi,Tier 1
CUST01626,136,5,15847.3,4,5,5,14,Champions,Pune,Tier 1
CUST01627,95,2,2038.1699999999998,4,3,2,9,Loyal Customers,Delhi,Tier 1
CUST01629,533,2,5758.450000000001,1,3,4,8,Hibernating,Mumbai,Tier 1
CUST01631,371,4,7383.44,2,5,5,12,At Risk (High Value),Ahmedabad,Tier 1
CUST01632,656,1,2698.24,1,2,3,6,Hibernating,Bengaluru,Tier 1
CUST01633,426,1,3041.45,2,2,3,7,Hibernating,Pune,Tier 1
CUST01634,97,3,10488.900000000001,4,4,5,13,Champions,Lucknow,Tier 2
CUST01635,298,1,3403.66,3,2,3,8,Need Attention,Patna,Tier 2
CUST01636,69,9,9422.24,5,5,5,15,Champions,Delhi,Tier 1
CUST01637,71,6,15283.5,5,5,5,15,Champions,Hyderabad,Tier 1
CUST01638,245,3,3965.99,3,4,3,10,Potential Loyalists,Delhi,Tier 1
CUST01639,516,4,8569.01,1,5,5,11,At Risk (High Value),Varanasi,Tier 3
CUST01640,8,1,3954.64,5,2,3,10,New Customers,Patna,Tier 2
CUST01641,457,3,2085.2,2,4,2,8,Hibernating,Chennai,Tier 1
CUST01642,186,2,4194.34,4,3,3,10,Loyal Customers,Nagpur,Tier 2
CUST01643,446,2,988.71,2,3,1,6,Hibernating,Chennai,Tier 1
CUST01644,508,3,4672.5,1,4,4,9,At Risk (High Value),Kolkata,Tier 1
CUST01645,621,1,7844.82,1,2,5,8,Hibernating,Mumbai,Tier 1
CUST01646,191,1,2377.98,4,2,2,8,New Customers,Ahmedabad,Tier 1
CUST01647,132,1,2921.14,4,2,3,9,New Customers,Mumbai,Tier 1
CUST01648,521,2,2276.11,1,3,2,6,Hibernating,Surat,Tier 2
CUST01649,74,5,5913.92,5,5,4,14,Champions,Jaipur,Tier 2
CUST01650,25,1,380.28,5,2,1,8,New Customers,Pune,Tier 1
CUST01651,219,6,7229.01,3,5,5,13,Potential Loyalists,Mumbai,Tier 1
CUST01653,549,2,4206.05,1,3,3,7,Hibernating,Bengaluru,Tier 1
CUST01654,41,1,523.83,5,2,1,8,New Customers,Bengaluru,Tier 1
CUST01655,28,2,2361.05,5,3,2,10,Loyal Customers,Mumbai,Tier 1
CUST01656,598,1,5665.04,1,2,4,7,Hibernating,Vadodara,Tier 2
CUST01657,403,5,7529.54,2,5,5,12,At Risk (High Value),Chennai,Tier 1
CUST01658,232,1,675.83,3,2,1,6,Need Attention,Bengaluru,Tier 1
CUST01659,49,2,3705.8,5,3,3,11,Loyal Customers,Hyderabad,Tier 1
CUST01660,102,3,3764.3,4,4,3,11,Loyal Customers,Hyderabad,Tier 1
CUST01663,175,4,7012.6,4,5,5,14,Champions,Patna,Tier 2
CUST01664,699,1,2847.52,1,2,3,6,Hibernating,Chennai,Tier 1
CUST01665,45,1,3053.91,5,2,3,10,New Customers,Varanasi,Tier 3
CUST01666,312,1,617.49,3,2,1,6,Need Attention,Nagpur,Tier 2
CUST01667,189,1,742.78,4,2,1,7,New Customers,Delhi,Tier 1
CUST01668,75,2,2577.23,5,3,2,10,Loyal Customers,Vadodara,Tier 2
CUST01669,501,2,4104.9,1,3,3,7,Hibernating,Mumbai,Tier 1
CUST01670,306,4,9700.26,3,5,5,13,Potential Loyalists,Surat,Tier 2
CUST01671,349,2,7566.62,2,3,5,10,Hibernating,Hyderabad,Tier 1
CUST01672,114,1,266.11,4,2,1,7,New Customers,Bhopal,Tier 2
CUST01673,205,3,3946.3299999999995,3,4,3,10,Potential Loyalists,Indore,Tier 2
CUST01674,36,3,7979.77,5,4,5,14,Champions,Lucknow,Tier 2
CUST01675,428,3,2516.05,2,4,2,8,Hibernating,Lucknow,Tier 2
CUST01676,128,1,1938.43,4,2,2,8,New Customers,Bengaluru,Tier 1
CUST01677,475,1,2646.84,2,2,3,7,Hibernating,Mumbai,Tier 1
CUST01678,460,1,1375.17,2,2,2,6,Lost,Hyderabad,Tier 1
CUST01679,365,4,11030.130000000001,2,5,5,12,At Risk (High Value),Delhi,Tier 1
CUST01681,145,2,4130.84,4,3,3,10,Loyal Customers,Bengaluru,Tier 1
CUST01683,1,1,954.93,5,2,1,8,New Customers,Pune,Tier 1
CUST01684,586,3,6782.17,1,4,5,10,At Risk (High Value),Surat,Tier 2
CUST01685,198,1,1386.31,4,2,2,8,New Customers,Delhi,Tier 1
CUST01687,220,1,940.51,3,2,1,6,Need Attention,Patna,Tier 2
CUST01688,548,1,3812.42,1,2,3,6,Hibernating,Chennai,Tier 1
CUST01689,331,6,6470.96,3,5,4,12,Potential Loyalists,Kolkata,Tier 1
CUST01690,192,1,951.65,4,2,1,7,New Customers,Jaipur,Tier 2
CUST01691,146,2,1829.5,4,3,2,9,Loyal Customers,Delhi,Tier 1
CUST01692,159,1,2577.31,4,2,2,8,New Customers,Chennai,Tier 1
CUST01693,234,2,642.1,3,3,1,7,Potential Loyalists,Hyderabad,Tier 1
CUST01694,231,5,4894.59,3,5,4,12,Potential Loyalists,Delhi,Tier 1
CUST01695,208,1,1063.28,3,2,1,6,Need Attention,Hyderabad,Tier 1
CUST01696,300,1,1236.96,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST01697,62,1,270.82,5,2,1,8,New Customers,Mumbai,Tier 1
CUST01698,32,1,2708.34,5,2,3,10,New Customers,Delhi,Tier 1
CUST01699,655,1,644.42,1,2,1,4,Lost,Guwahati,Tier 3
CUST01700,47,1,1415.63,5,2,2,9,New Customers,Chennai,Tier 1
CUST01701,420,2,3008.6400000000003,2,3,3,8,Hibernating,Ranchi,Tier 3
CUST01702,375,1,1678.78,2,2,2,6,Lost,Hyderabad,Tier 1
CUST01703,431,2,5878.4,2,3,4,9,Hibernating,Bengaluru,Tier 1
CUST01704,357,1,813.61,2,2,1,5,Lost,Chennai,Tier 1
CUST01705,653,1,685.87,1,2,1,4,Lost,Hyderabad,Tier 1
CUST01707,48,4,3210.54,5,5,3,13,Loyal Customers,Pune,Tier 1
CUST01708,31,1,2684.03,5,2,3,10,New Customers,Delhi,Tier 1
CUST01709,373,4,9891.81,2,5,5,12,At Risk (High Value),Kolkata,Tier 1
CUST01710,146,1,1568.49,4,2,2,8,New Customers,Pune,Tier 1
CUST01711,375,2,2345.0,2,3,2,7,Hibernating,Delhi,Tier 1
CUST01712,423,2,3188.69,2,3,3,8,Hibernating,Mumbai,Tier 1
CUST01715,225,2,4151.62,3,3,3,9,Potential Loyalists,Mumbai,Tier 1
CUST01716,608,2,1118.5,1,3,1,5,Hibernating,Varanasi,Tier 3
CUST01717,29,4,9422.630000000001,5,5,5,15,Champions,Mumbai,Tier 1
CUST01720,449,3,4973.32,2,4,4,10,At Risk (High Value),Delhi,Tier 1
CUST01721,176,1,982.98,4,2,1,7,New Customers,Delhi,Tier 1
CUST01722,559,2,1413.95,1,3,2,6,Hibernating,Mumbai,Tier 1
CUST01723,212,3,11194.79,3,4,5,12,Potential Loyalists,Bengaluru,Tier 1
CUST01724,324,4,13920.74,3,5,5,13,Potential Loyalists,Mumbai,Tier 1
CUST01725,336,4,2676.66,3,5,3,11,Potential Loyalists,Pune,Tier 1
CUST01726,462,4,5280.2,2,5,4,11,At Risk (High Value),Mumbai,Tier 1
CUST01727,311,2,3105.68,3,3,3,9,Potential Loyalists,Chennai,Tier 1
CUST01728,178,3,5382.789999999999,4,4,4,12,Champions,Dehradun,Tier 3
CUST01729,293,1,530.64,3,2,1,6,Need Attention,Surat,Tier 2
CUST01730,362,1,2378.29,2,2,2,6,Lost,Kolkata,Tier 1
CUST01731,572,1,933.01,1,2,1,4,Lost,Bengaluru,Tier 1
CUST01732,539,1,6064.27,1,2,4,7,Hibernating,Kolkata,Tier 1
CUST01733,289,2,6013.32,3,3,4,10,Potential Loyalists,Chennai,Tier 1
CUST01734,56,4,8530.86,5,5,5,15,Champions,Hyderabad,Tier 1
CUST01735,498,2,5243.59,1,3,4,8,Hibernating,Mumbai,Tier 1
CUST01736,29,1,778.88,5,2,1,8,New Customers,Bhopal,Tier 2
CUST01737,91,3,11714.67,4,4,5,13,Champions,Hyderabad,Tier 1
CUST01738,525,2,921.96,1,3,1,5,Hibernating,Delhi,Tier 1
CUST01739,476,2,4412.0,2,3,4,9,Hibernating,Hyderabad,Tier 1
CUST01740,16,2,2644.1200000000003,5,3,3,11,Loyal Customers,Hyderabad,Tier 1
CUST01741,338,2,749.98,3,3,1,7,Potential Loyalists,Surat,Tier 2
CUST01742,367,1,7069.86,2,2,5,9,Hibernating,Ahmedabad,Tier 1
CUST01743,149,1,564.41,4,2,1,7,New Customers,Jaipur,Tier 2
CUST01744,332,4,13790.320000000002,3,5,5,13,Potential Loyalists,Mumbai,Tier 1
CUST01745,279,5,10698.48,3,5,5,13,Potential Loyalists,Hyderabad,Tier 1
CUST01746,207,3,5225.18,3,4,4,11,Potential Loyalists,Chennai,Tier 1
CUST01747,529,1,316.79,1,2,1,4,Lost,Mumbai,Tier 1
CUST01748,607,2,6652.43,1,3,4,8,Hibernating,Bengaluru,Tier 1
CUST01749,400,3,7908.51,2,4,5,11,At Risk (High Value),Ahmedabad,Tier 1
CUST01750,351,3,4673.64,2,4,4,10,At Risk (High Value),Delhi,Tier 1
CUST01752,400,1,300.08,2,2,1,5,Lost,Delhi,Tier 1
CUST01753,657,2,2862.5699999999997,1,3,3,7,Hibernating,Mumbai,Tier 1
CUST01754,94,2,3497.9700000000003,4,3,3,10,Loyal Customers,Delhi,Tier 1
CUST01755,55,1,8867.96,5,2,5,12,New Customers,Mysuru,Tier 3
CUST01757,70,2,9631.970000000001,5,3,5,13,Loyal Customers,Guwahati,Tier 3
CUST01758,52,1,1715.54,5,2,2,9,New Customers,Chennai,Tier 1
CUST01759,4,1,8144.5,5,2,5,12,New Customers,Mumbai,Tier 1
CUST01760,140,2,3945.4700000000003,4,3,3,10,Loyal Customers,Chennai,Tier 1
CUST01761,19,1,2196.36,5,2,2,9,New Customers,Hyderabad,Tier 1
CUST01762,123,1,1787.3,4,2,2,8,New Customers,Nagpur,Tier 2
CUST01763,260,2,1983.47,3,3,2,8,Potential Loyalists,Mumbai,Tier 1
CUST01764,246,2,2302.38,3,3,2,8,Potential Loyalists,Chennai,Tier 1
CUST01765,99,3,6789.110000000001,4,4,5,13,Champions,Delhi,Tier 1
CUST01766,472,2,925.71,2,3,1,6,Hibernating,Bengaluru,Tier 1
CUST01769,297,2,2903.62,3,3,3,9,Potential Loyalists,Hyderabad,Tier 1
CUST01770,690,1,2435.04,1,2,2,5,Lost,Hyderabad,Tier 1
CUST01771,346,1,2082.93,2,2,2,6,Lost,Hyderabad,Tier 1
CUST01772,110,9,14621.07,4,5,5,14,Champions,Jaipur,Tier 2
CUST01773,206,1,570.47,3,2,1,6,Need Attention,Coimbatore,Tier 2
CUST01774,4,2,8404.88,5,3,5,13,Loyal Customers,Nashik,Tier 2
CUST01776,64,4,9512.29,5,5,5,15,Champions,Bengaluru,Tier 1
CUST01777,476,2,10657.390000000001,2,3,5,10,Hibernating,Pune,Tier 1
CUST01778,275,3,8367.09,3,4,5,12,Potential Loyalists,Hyderabad,Tier 1
CUST01779,520,1,691.67,1,2,1,4,Lost,Bengaluru,Tier 1
CUST01780,530,2,8761.27,1,3,5,9,Hibernating,Nagpur,Tier 2
CUST01781,492,1,3497.89,1,2,3,6,Hibernating,Mumbai,Tier 1
CUST01782,2,1,1285.11,5,2,1,8,New Customers,Coimbatore,Tier 2
CUST01783,546,3,3555.3899999999994,1,4,3,8,Hibernating,Hyderabad,Tier 1
CUST01784,193,2,5806.34,4,3,4,11,Loyal Customers,Kolkata,Tier 1
CUST01785,168,1,1620.09,4,2,2,8,New Customers,Pune,Tier 1
CUST01786,185,3,2366.34,4,4,2,10,Loyal Customers,Coimbatore,Tier 2
CUST01788,560,2,6252.639999999999,1,3,4,8,Hibernating,Kolkata,Tier 1
CUST01789,371,3,5407.6,2,4,4,10,At Risk (High Value),Mumbai,Tier 1
CUST01790,70,1,251.15,5,2,1,8,New Customers,Chennai,Tier 1
CUST01791,201,4,12479.199999999999,3,5,5,13,Potential Loyalists,Delhi,Tier 1
CUST01792,377,4,8265.38,2,5,5,12,At Risk (High Value),Ahmedabad,Tier 1
CUST01793,238,2,3637.2299999999996,3,3,3,9,Potential Loyalists,Chennai,Tier 1
CUST01794,33,1,2105.44,5,2,2,9,New Customers,Pune,Tier 1
CUST01795,528,1,1570.66,1,2,2,5,Lost,Mumbai,Tier 1
CUST01796,408,1,3261.82,2,2,3,7,Hibernating,Mumbai,Tier 1
CUST01797,658,1,1591.9,1,2,2,5,Lost,Ahmedabad,Tier 1
CUST01798,26,1,2250.78,5,2,2,9,New Customers,Mumbai,Tier 1
CUST01799,314,1,859.51,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST01801,158,2,1853.81,4,3,2,9,Loyal Customers,Nashik,Tier 2
CUST01802,237,1,1902.21,3,2,2,7,Need Attention,Ahmedabad,Tier 1
CUST01803,608,1,4920.44,1,2,4,7,Hibernating,Bengaluru,Tier 1
CUST01804,54,2,2688.63,5,3,3,11,Loyal Customers,Bengaluru,Tier 1
CUST01805,329,1,668.12,3,2,1,6,Need Attention,Bengaluru,Tier 1
CUST01806,500,2,5391.89,1,3,4,8,Hibernating,Jaipur,Tier 2
CUST01807,520,3,3074.69,1,4,3,8,Hibernating,Pune,Tier 1
CUST01808,330,2,2329.1,3,3,2,8,Potential Loyalists,Delhi,Tier 1
CUST01809,402,1,3762.16,2,2,3,7,Hibernating,Delhi,Tier 1
CUST01810,665,1,2569.35,1,2,2,5,Lost,Mumbai,Tier 1
CUST01811,195,1,349.31,4,2,1,7,New Customers,Pune,Tier 1
CUST01812,465,3,5619.59,2,4,4,10,At Risk (High Value),Jaipur,Tier 2
CUST01813,386,3,6707.349999999999,2,4,4,10,At Risk (High Value),Bengaluru,Tier 1
CUST01814,365,1,5737.22,2,2,4,8,Hibernating,Mumbai,Tier 1
CUST01815,291,1,1089.82,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST01816,374,6,11610.119999999999,2,5,5,12,At Risk (High Value),Ranchi,Tier 3
CUST01817,469,1,1493.77,2,2,2,6,Lost,Bengaluru,Tier 1
CUST01818,306,3,7102.7,3,4,5,12,Potential Loyalists,Jaipur,Tier 2
CUST01819,547,4,2125.63,1,5,2,8,Hibernating,Kolkata,Tier 1
CUST01820,682,1,519.21,1,2,1,4,Lost,Hyderabad,Tier 1
CUST01821,257,1,4559.2,3,2,4,9,Need Attention,Delhi,Tier 1
CUST01822,443,2,2171.1,2,3,2,7,Hibernating,Mumbai,Tier 1
CUST01823,247,3,1808.8200000000002,3,4,2,9,Potential Loyalists,Kolkata,Tier 1
CUST01824,139,4,3421.08,4,5,3,12,Loyal Customers,Jaipur,Tier 2
CUST01825,540,2,3426.26,1,3,3,7,Hibernating,Pune,Tier 1
CUST01826,270,2,4339.88,3,3,4,10,Potential Loyalists,Chennai,Tier 1
CUST01827,324,1,1779.73,3,2,2,7,Need Attention,Mumbai,Tier 1
CUST01828,76,4,8212.76,5,5,5,15,Champions,Ranchi,Tier 3
CUST01829,522,2,4712.4400000000005,1,3,4,8,Hibernating,Lucknow,Tier 2
CUST01830,111,1,873.27,4,2,1,7,New Customers,Bengaluru,Tier 1
CUST01831,49,2,2483.7299999999996,5,4,2,11,Loyal Customers,Jodhpur,Tier 3
CUST01832,456,2,5373.52,2,4,4,10,At Risk (High Value),Kolkata,Tier 1
CUST01833,109,1,704.37,4,2,1,7,New Customers,Kolkata,Tier 1
CUST01834,28,1,2317.42,5,2,2,9,New Customers,Ahmedabad,Tier 1
CUST01835,332,1,1445.87,3,2,2,7,Need Attention,Lucknow,Tier 2
CUST01836,187,1,592.62,4,2,1,7,New Customers,Pune,Tier 1
CUST01837,200,1,1116.18,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST01838,42,3,6706.9,5,4,4,13,Champions,Bengaluru,Tier 1
CUST01839,413,1,493.58,2,2,1,5,Lost,Patna,Tier 2
CUST01840,290,1,1088.95,3,2,1,6,Need Attention,Delhi,Tier 1
CUST01841,183,3,2706.26,4,4,3,11,Loyal Customers,Hyderabad,Tier 1
CUST01843,572,2,4852.610000000001,1,4,4,9,At Risk (High Value),Hyderabad,Tier 1
CUST01844,235,1,764.74,3,2,1,6,Need Attention,Kolkata,Tier 1
CUST01845,341,1,597.97,2,2,1,5,Lost,Kanpur,Tier 2
CUST01846,182,2,4864.1,4,4,4,12,Champions,Delhi,Tier 1
CUST01847,600,1,838.33,1,2,1,4,Lost,Mumbai,Tier 1
CUST01848,623,1,1670.72,1,2,2,5,Lost,Delhi,Tier 1
CUST01849,52,2,3325.5699999999997,5,4,3,12,Loyal Customers,Bhopal,Tier 2
CUST01850,79,6,12939.04,4,5,5,14,Champions,Pune,Tier 1
CUST01851,468,2,4170.7300000000005,2,4,3,9,Hibernating,Bengaluru,Tier 1
CUST01852,377,1,1028.78,2,2,1,5,Lost,Surat,Tier 2
CUST01853,57,1,1171.97,5,2,1,8,New Customers,Indore,Tier 2
CUST01854,313,2,2118.54,3,4,2,9,Potential Loyalists,Nagpur,Tier 2
CUST01856,454,3,6379.81,2,4,4,10,At Risk (High Value),Delhi,Tier 1
CUST01857,123,6,5482.96,4,5,4,13,Champions,Ahmedabad,Tier 1
CUST01858,344,1,264.96,2,2,1,5,Lost,Hyderabad,Tier 1
CUST01860,218,1,4894.62,3,2,4,9,Need Attention,Ahmedabad,Tier 1
CUST01861,374,1,974.72,2,2,1,5,Lost,Jaipur,Tier 2
CUST01862,160,5,9330.08,4,5,5,14,Champions,Pune,Tier 1
CUST01863,68,2,6208.589999999999,5,4,4,13,Champions,Delhi,Tier 1
CUST01864,296,2,1522.26,3,4,2,9,Potential Loyalists,Chennai,Tier 1
CUST01865,268,2,6116.75,3,4,4,11,Potential Loyalists,Jodhpur,Tier 3
CUST01866,523,2,1856.97,1,4,2,7,Hibernating,Vadodara,Tier 2
CUST01867,12,3,5764.83,5,4,4,13,Champions,Mumbai,Tier 1
CUST01868,336,1,1132.92,3,2,1,6,Need Attention,Delhi,Tier 1
CUST01869,15,1,3358.75,5,2,3,10,New Customers,Mumbai,Tier 1
CUST01870,64,4,5938.14,5,5,4,14,Champions,Ahmedabad,Tier 1
CUST01871,239,2,3173.98,3,4,3,10,Potential Loyalists,Surat,Tier 2
CUST01872,114,2,5213.98,4,4,4,12,Champions,Delhi,Tier 1
CUST01873,497,1,2647.33,1,2,3,6,Hibernating,Chennai,Tier 1
CUST01874,37,1,981.69,5,2,1,8,New Customers,Nagpur,Tier 2
CUST01876,417,2,6540.42,2,4,4,10,At Risk (High Value),Chennai,Tier 1
CUST01877,603,2,3766.0,1,4,3,8,Hibernating,Kolkata,Tier 1
CUST01878,114,2,1652.66,4,4,2,10,Loyal Customers,Chennai,Tier 1
CUST01879,689,1,401.57,1,2,1,4,Lost,Bengaluru,Tier 1
CUST01880,361,1,1986.38,2,2,2,6,Lost,Kolkata,Tier 1
CUST01881,537,1,2986.64,1,2,3,6,Hibernating,Pune,Tier 1
CUST01882,39,2,3391.04,5,4,3,12,Loyal Customers,Bhopal,Tier 2
CUST01883,474,1,1393.52,2,2,2,6,Lost,Kolkata,Tier 1
CUST01885,45,2,2226.1800000000003,5,4,2,11,Loyal Customers,Delhi,Tier 1
CUST01886,142,2,3446.97,4,4,3,11,Loyal Customers,Hyderabad,Tier 1
CUST01887,290,3,8695.74,3,4,5,12,Potential Loyalists,Mumbai,Tier 1
CUST01888,558,2,2600.59,1,4,3,8,Hibernating,Delhi,Tier 1
CUST01889,298,1,966.28,3,2,1,6,Need Attention,Ahmedabad,Tier 1
CUST01890,432,3,4255.5,2,4,3,9,Hibernating,Varanasi,Tier 3
CUST01891,190,2,3454.4300000000003,4,4,3,11,Loyal Customers,Mumbai,Tier 1
CUST01893,392,3,4122.1900000000005,2,4,3,9,Hibernating,Lucknow,Tier 2
CUST01894,356,7,11315.32,2,5,5,12,At Risk (High Value),Delhi,Tier 1
CUST01895,321,1,3927.46,3,2,3,8,Need Attention,Chennai,Tier 1
CUST01896,547,1,927.54,1,2,1,4,Lost,Ahmedabad,Tier 1
CUST01898,25,1,2388.97,5,2,2,9,New Customers,Delhi,Tier 1
CUST01899,255,1,922.53,3,2,1,6,Need Attention,Bengaluru,Tier 1
CUST01900,492,3,3964.5200000000004,1,4,3,8,Hibernating,Jaipur,Tier 2
CUST01901,585,1,1144.0,1,2,1,4,Lost,Chennai,Tier 1
CUST01902,91,5,9929.23,4,5,5,14,Champions,Mumbai,Tier 1
CUST01903,26,1,174.53,5,2,1,8,New Customers,Ahmedabad,Tier 1
CUST01904,171,3,13259.669999999998,4,4,5,13,Champions,Mumbai,Tier 1
CUST01905,67,1,2818.6,5,2,3,10,New Customers,Ahmedabad,Tier 1
CUST01907,350,1,4237.2,2,2,3,7,Hibernating,Nashik,Tier 2
CUST01908,8,2,2960.21,5,4,3,12,Loyal Customers,Hyderabad,Tier 1
CUST01909,140,3,3965.3500000000004,4,4,3,11,Loyal Customers,Bengaluru,Tier 1
CUST01910,232,3,3991.5,3,4,3,10,Potential Loyalists,Delhi,Tier 1
CUST01911,421,1,2699.44,2,2,3,7,Hibernating,Bengaluru,Tier 1
CUST01912,45,3,3894.1899999999996,5,4,3,12,Loyal Customers,Bhopal,Tier 2
CUST01914,414,2,3312.4,2,4,3,9,Hibernating,Hyderabad,Tier 1
CUST01915,52,9,14411.21,5,5,5,15,Champions,Hyderabad,Tier 1
CUST01916,65,1,398.57,5,2,1,8,New Customers,Ahmedabad,Tier 1
CUST01917,7,3,10142.21,5,4,5,14,Champions,Bhopal,Tier 2
CUST01918,481,1,793.7,2,2,1,5,Lost,Kolkata,Tier 1
CUST01919,338,2,5546.389999999999,3,4,4,11,Potential Loyalists,Hyderabad,Tier 1
CUST01920,280,1,552.22,3,2,1,6,Need Attention,Hyderabad,Tier 1
CUST01921,228,2,3853.58,3,4,3,10,Potential Loyalists,Pune,Tier 1
CUST01922,9,2,6273.92,5,4,4,13,Champions,Mumbai,Tier 1
CUST01923,458,2,2174.7,2,4,2,8,Hibernating,Kolkata,Tier 1
CUST01924,28,2,8798.41,5,4,5,14,Champions,Bengaluru,Tier 1
CUST01925,93,4,16701.0,4,5,5,14,Champions,Lucknow,Tier 2
CUST01926,11,4,7082.52,5,5,5,15,Champions,Mumbai,Tier 1
CUST01927,508,1,644.6,1,2,1,4,Lost,Kolkata,Tier 1
